id,purpose,grade,sub_grade
67247171,debt_consolidation,C,C2
67356893,debt_consolidation,A,A5
67436901,debt_consolidation,B,B4
67377522,debt_consolidation,B,B4
67256974,debt_consolidation,C,C2
65793795,home_improvement,C,C4
67267268,debt_consolidation,B,B5
67297072,house,B,B4
21120613,debt_consolidation,D,D4
67377604,credit_card,A,A2
67427131,debt_consolidation,D,D2
67297035,credit_card,C,C2
67347238,debt_consolidation,E,E1
67247071,debt_consolidation,C,C1
67397028,debt_consolidation,B,B2
67346492,debt_consolidation,C,C4
66524903,home_improvement,C,C1
67287125,debt_consolidation,B,B1
67396971,credit_card,C,C4
66360853,debt_consolidation,C,C3
65776541,home_improvement,C,C1
67367428,debt_consolidation,D,D5
67427046,debt_consolidation,C,C3
67317001,debt_consolidation,A,A1
65652372,credit_card,D,D2
67256848,credit_card,B,B3
66630756,debt_consolidation,C,C5
67386950,debt_consolidation,B,B4
66584898,debt_consolidation,C,C4
67337267,other,D,D4
67426021,major_purchase,E,E1
67416239,debt_consolidation,C,C4
67416911,vacation,C,C1
67477280,other,D,D1
67256895,medical,B,B4
67387051,home_improvement,A,A2
67437091,debt_consolidation,C,C4
67297009,credit_card,A,A4
67427011,medical,A,A4
67447103,credit_card,B,B1
67386927,credit_card,B,B3
67356965,debt_consolidation,A,A1
67205581,debt_consolidation,D,D5
67237102,credit_card,B,B3
67377524,debt_consolidation,C,C5
67356998,other,A,A2
67436987,debt_consolidation,A,A5
67465962,debt_consolidation,A,A2
67277476,debt_consolidation,B,B2
67457043,debt_consolidation,B,B3
67267276,debt_consolidation,E,E4
67447344,debt_consolidation,B,B5
67356866,debt_consolidation,C,C4
66503108,debt_consolidation,A,A4
67316901,debt_consolidation,D,D3
67467000,debt_consolidation,B,B3
67256844,debt_consolidation,C,C2
67436839,debt_consolidation,D,D1
67215578,debt_consolidation,D,D2
67447067,debt_consolidation,C,C4
67185469,debt_consolidation,D,D3
67337272,debt_consolidation,C,C4
67237149,other,B,B2
67327045,debt_consolidation,E,E3
67337257,other,E,E3
66644843,debt_consolidation,D,D3
67467238,debt_consolidation,B,B1
67296506,major_purchase,B,B3
67247160,credit_card,C,C3
67215573,debt_consolidation,A,A5
67456967,credit_card,C,C3
65715530,debt_consolidation,B,B3
67257098,debt_consolidation,C,C3
67267350,debt_consolidation,C,C1
67435875,debt_consolidation,E,E3
67457122,debt_consolidation,C,C2
67446575,home_improvement,B,B1
67417079,credit_card,A,A5
67407172,small_business,E,E3
66453635,other,B,B4
67485387,credit_card,B,B2
67455726,credit_card,B,B5
67387136,credit_card,A,A1
67287278,debt_consolidation,B,B3
67465342,debt_consolidation,B,B5
67466390,debt_consolidation,C,C1
67367563,debt_consolidation,D,D2
67387025,credit_card,D,D2
67416875,debt_consolidation,B,B1
67427153,debt_consolidation,C,C4
67306962,debt_consolidation,C,C1
67406393,debt_consolidation,F,F1
67387144,debt_consolidation,C,C4
67447086,debt_consolidation,A,A5
67316893,debt_consolidation,C,C1
67327098,credit_card,A,A5
67247095,debt_consolidation,B,B3
67377573,credit_card,D,D3
67426901,debt_consolidation,B,B1
67215637,debt_consolidation,D,D1
67347285,credit_card,B,B3
67307075,credit_card,A,A5
67477113,debt_consolidation,B,B2
67377467,debt_consolidation,B,B5
67277216,medical,A,A5
67407272,medical,B,B5
67416923,debt_consolidation,C,C4
67426509,credit_card,C,C2
67357014,debt_consolidation,C,C5
67267354,credit_card,B,B2
67386389,credit_card,A,A1
67447268,debt_consolidation,A,A2
67336209,debt_consolidation,C,C3
67356783,other,D,D2
67425952,home_improvement,A,A5
67326747,credit_card,D,D5
67326787,debt_consolidation,D,D1
67296689,debt_consolidation,A,A5
67287022,debt_consolidation,C,C5
67267053,credit_card,A,A2
67296700,home_improvement,C,C3
67286911,credit_card,B,B3
67386741,debt_consolidation,C,C2
66543498,debt_consolidation,B,B2
67416572,credit_card,B,B2
67256563,home_improvement,D,D2
67406973,major_purchase,C,C4
67386769,credit_card,C,C3
67367261,other,F,F3
67236764,credit_card,C,C5
67266984,credit_card,B,B1
67286541,other,E,E1
67145460,debt_consolidation,F,F4
67347169,debt_consolidation,E,E2
67335261,credit_card,B,B4
65631644,credit_card,A,A4
66604998,debt_consolidation,A,A4
66513882,debt_consolidation,C,C4
67347154,debt_consolidation,D,D4
67386792,major_purchase,A,A1
67377280,debt_consolidation,C,C1
67246926,credit_card,C,C5
67326720,debt_consolidation,A,A5
67296873,other,B,B5
67446768,credit_card,B,B1
67125214,debt_consolidation,A,A5
67465617,debt_consolidation,A,A5
67377410,credit_card,C,C1
67456801,home_improvement,C,C2
66665215,credit_card,C,C1
67446981,small_business,C,C5
67406962,vacation,B,B5
67466858,credit_card,C,C4
67256812,debt_consolidation,D,D2
67316793,credit_card,B,B3
67277061,debt_consolidation,C,C4
66534224,credit_card,A,A1
67386851,credit_card,B,B4
67276983,debt_consolidation,D,D4
67416703,debt_consolidation,C,C5
67436637,major_purchase,C,C5
67426863,debt_consolidation,B,B4
66594534,credit_card,B,B4
67277183,major_purchase,C,C2
67446791,major_purchase,C,C2
67416429,other,D,D4
67346930,credit_card,A,A1
67347036,debt_consolidation,D,D2
67367286,debt_consolidation,B,B3
67236151,debt_consolidation,A,A5
67466707,credit_card,B,B3
67466714,debt_consolidation,A,A5
67356763,debt_consolidation,C,C4
67377367,debt_consolidation,C,C1
66563833,other,C,C5
66423534,debt_consolidation,E,E2
67346914,other,B,B4
67326777,debt_consolidation,D,D1
66406049,credit_card,D,D3
67396901,debt_consolidation,B,B3
67436677,small_business,D,D5
67367164,credit_card,B,B4
67466716,debt_consolidation,B,B1
67396845,debt_consolidation,A,A1
65753277,debt_consolidation,B,B4
67256788,debt_consolidation,D,D3
67316675,debt_consolidation,D,D1
67456822,house,C,C4
67247056,debt_consolidation,A,A5
67367287,medical,C,C4
67396827,debt_consolidation,C,C2
66426075,debt_consolidation,B,B5
66405416,debt_consolidation,A,A5
67266288,credit_card,A,A1
66623773,credit_card,D,D3
67377416,debt_consolidation,A,A1
67287070,credit_card,B,B3
65697147,debt_consolidation,D,D3
67367270,debt_consolidation,C,C1
67267026,debt_consolidation,C,C4
67316844,home_improvement,D,D2
67446740,credit_card,B,B2
67406950,credit_card,B,B1
67456947,debt_consolidation,B,B4
67386818,credit_card,C,C5
66633298,debt_consolidation,B,B3
67476916,small_business,D,D2
67247022,credit_card,B,B4
67377180,debt_consolidation,D,D3
67466848,credit_card,B,B2
67406910,debt_consolidation,D,D2
67436564,debt_consolidation,C,C1
66643687,small_business,D,D5
67266297,debt_consolidation,D,D1
67396760,car,A,A3
67256815,debt_consolidation,C,C1
67336573,other,B,B2
67446843,home_improvement,A,A1
67296715,credit_card,B,B3
67396700,debt_consolidation,E,E5
67236794,debt_consolidation,A,A1
67286949,home_improvement,D,D4
67476960,debt_consolidation,C,C3
67446949,debt_consolidation,B,B4
67456666,debt_consolidation,C,C3
67426820,credit_card,C,C1
67356795,debt_consolidation,E,E4
67316808,debt_consolidation,D,D3
67456854,debt_consolidation,D,D4
67436754,debt_consolidation,A,A5
67367348,credit_card,C,C3
67456818,credit_card,B,B4
66645845,debt_consolidation,A,A3
65645602,debt_consolidation,A,A5
67436712,credit_card,B,B3
66095932,debt_consolidation,D,D3
67337162,debt_consolidation,C,C4
67396873,debt_consolidation,B,B4
65672567,credit_card,B,B2
67476951,debt_consolidation,B,B1
67356744,credit_card,B,B2
67316764,other,C,C2
67456835,credit_card,A,A1
67377333,debt_consolidation,B,B4
67316811,debt_consolidation,C,C1
67476922,debt_consolidation,B,B4
67386856,credit_card,A,A5
66512660,debt_consolidation,E,E3
67386749,credit_card,A,A2
67377195,debt_consolidation,E,E2
67367418,debt_consolidation,C,C3
67095430,debt_consolidation,B,B4
67247035,credit_card,B,B4
66535601,medical,D,D1
67466725,debt_consolidation,A,A4
67406968,debt_consolidation,B,B4
67367235,debt_consolidation,B,B2
67396874,credit_card,B,B4
67296925,debt_consolidation,B,B4
66210293,debt_consolidation,C,C1
67316783,credit_card,C,C1
67326469,debt_consolidation,F,F1
67376787,debt_consolidation,E,E4
67326831,other,B,B4
67267068,credit_card,A,A3
67247051,credit_card,B,B1
67466789,debt_consolidation,C,C1
67277210,debt_consolidation,D,D1
67396794,credit_card,C,C2
67287016,debt_consolidation,A,A5
67436814,other,A,A4
66645854,other,D,D2
67386711,debt_consolidation,C,C2
67395424,debt_consolidation,E,E1
67277110,debt_consolidation,A,A1
67326898,credit_card,B,B4
67456745,debt_consolidation,C,C5
67466738,other,C,C2
67406890,debt_consolidation,D,D2
67326812,credit_card,C,C2
67377373,credit_card,B,B3
67377422,small_business,C,C2
67436629,credit_card,C,C2
67326589,debt_consolidation,B,B4
67377399,vacation,B,B4
66635780,debt_consolidation,D,D2
67236696,debt_consolidation,E,E3
67326470,credit_card,A,A1
67386742,credit_card,C,C4
66424585,credit_card,B,B1
67476860,debt_consolidation,E,E3
67277074,debt_consolidation,C,C1
67416822,debt_consolidation,B,B3
67236243,credit_card,D,D1
66446286,debt_consolidation,E,E4
67365179,debt_consolidation,A,A3
66595245,debt_consolidation,A,A1
67436784,debt_consolidation,C,C4
67085146,debt_consolidation,B,B2
66414344,debt_consolidation,B,B1
66445924,home_improvement,B,B3
66975451,credit_card,A,A1
67296718,debt_consolidation,E,E2
67356813,credit_card,A,A1
67367239,debt_consolidation,C,C5
66640325,debt_consolidation,C,C2
67346936,debt_consolidation,D,D2
67386879,debt_consolidation,B,B5
65656270,vacation,B,B1
67367391,debt_consolidation,A,A1
67346923,moving,D,D5
66444093,car,A,A1
66633576,credit_card,B,B4
67347114,debt_consolidation,B,B4
67306887,credit_card,B,B4
67396774,credit_card,A,A1
67466841,debt_consolidation,C,C1
66494917,other,B,B4
67266415,debt_consolidation,C,C5
66403471,other,B,B5
66572322,debt_consolidation,A,A4
67277190,debt_consolidation,C,C5
67356717,debt_consolidation,D,D5
67277040,other,D,D1
67367213,debt_consolidation,F,F2
67377450,debt_consolidation,E,E1
67436750,credit_card,C,C4
67476964,debt_consolidation,B,B5
67396682,debt_consolidation,C,C5
67346954,home_improvement,F,F1
66623588,credit_card,B,B2
66965148,credit_card,E,E4
67377332,debt_consolidation,D,D2
67396711,debt_consolidation,E,E2
67456839,debt_consolidation,C,C1
66643430,medical,A,A4
67236806,debt_consolidation,B,B5
66455240,debt_consolidation,B,B5
67337016,debt_consolidation,D,D2
67365287,credit_card,C,C4
67236901,debt_consolidation,B,B1
67406888,other,B,B5
67236744,debt_consolidation,C,C2
67456372,credit_card,C,C5
65676617,home_improvement,C,C3
67246916,credit_card,B,B1
67316763,credit_card,B,B3
67346915,debt_consolidation,C,C2
67466830,credit_card,A,A4
67287064,debt_consolidation,C,C1
67336974,home_improvement,A,A2
66291010,credit_card,D,D4
67356687,debt_consolidation,B,B3
67316751,home_improvement,B,B3
67407023,credit_card,A,A5
66532261,debt_consolidation,C,C5
67475245,major_purchase,A,A4
67476827,debt_consolidation,D,D2
67277108,major_purchase,D,D1
67247030,credit_card,B,B4
67436726,credit_card,C,C4
67236753,credit_card,A,A2
67446978,debt_consolidation,A,A5
67296720,debt_consolidation,C,C5
67386717,debt_consolidation,A,A4
67246640,credit_card,B,B3
67347166,debt_consolidation,B,B3
67426894,credit_card,B,B3
66445330,debt_consolidation,B,B3
67446834,debt_consolidation,B,B3
67316807,credit_card,A,A5
67405459,major_purchase,B,B4
67286918,debt_consolidation,C,C3
67135146,debt_consolidation,C,C2
67276942,credit_card,B,B5
67456925,debt_consolidation,A,A5
67246781,other,C,C3
66524915,debt_consolidation,C,C3
67247043,debt_consolidation,B,B1
66413906,debt_consolidation,B,B3
67377295,major_purchase,B,B3
67436772,credit_card,B,B4
67377414,debt_consolidation,D,D5
67446870,debt_consolidation,B,B2
66450449,major_purchase,B,B1
67456367,credit_card,C,C4
67456860,debt_consolidation,D,D1
67266903,debt_consolidation,B,B5
67456648,debt_consolidation,D,D1
67406997,debt_consolidation,E,E4
65593127,credit_card,C,C5
67316814,major_purchase,D,D5
67456746,debt_consolidation,A,A5
67256705,medical,B,B3
67356850,debt_consolidation,A,A3
67386732,debt_consolidation,B,B3
67326737,debt_consolidation,C,C3
67367312,credit_card,B,B4
67316831,credit_card,B,B2
67456813,debt_consolidation,B,B3
67347161,major_purchase,B,B3
67306528,debt_consolidation,F,F5
67426870,debt_consolidation,A,A4
67346968,debt_consolidation,C,C3
67267072,debt_consolidation,C,C3
67416789,debt_consolidation,A,A2
67386339,debt_consolidation,A,A4
67347130,credit_card,C,C1
66551111,debt_consolidation,A,A1
66523975,debt_consolidation,C,C2
66143077,other,B,B5
67347064,credit_card,B,B1
66456146,debt_consolidation,A,A1
67347146,debt_consolidation,B,B3
67286952,credit_card,C,C4
67416738,debt_consolidation,A,A5
67446857,debt_consolidation,B,B4
67336906,home_improvement,B,B2
67476894,debt_consolidation,B,B4
67236811,credit_card,C,C1
67466807,credit_card,C,C5
67347179,medical,C,C1
67436797,debt_consolidation,A,A5
67236812,debt_consolidation,A,A5
65895783,major_purchase,D,D5
67466788,home_improvement,B,B1
67306715,major_purchase,B,B2
67356737,major_purchase,C,C1
67426905,debt_consolidation,D,D1
67306814,debt_consolidation,C,C5
67285552,credit_card,B,B4
66425175,debt_consolidation,E,E2
67406409,debt_consolidation,B,B3
67466828,credit_card,B,B5
67346939,debt_consolidation,A,A2
67436789,debt_consolidation,D,D3
67446243,debt_consolidation,D,D2
67346951,debt_consolidation,C,C1
67256748,house,D,D1
67396707,debt_consolidation,D,D3
67386751,vacation,D,D2
65895914,major_purchase,F,F2
67346999,debt_consolidation,C,C2
67356838,debt_consolidation,C,C1
67296712,credit_card,C,C3
66170147,debt_consolidation,C,C5
67346949,credit_card,B,B4
67236774,debt_consolidation,C,C1
67396634,major_purchase,D,D4
67396408,credit_card,B,B3
67426844,car,C,C4
67337015,debt_consolidation,B,B5
67396820,vacation,B,B1
66612416,credit_card,B,B4
67256603,credit_card,C,C3
67466708,debt_consolidation,D,D2
67306839,debt_consolidation,E,E4
67436357,debt_consolidation,C,C2
67446804,debt_consolidation,C,C1
67396642,credit_card,C,C5
67367266,debt_consolidation,B,B4
67407068,credit_card,B,B5
67326718,debt_consolidation,B,B3
67396896,home_improvement,C,C3
67367173,debt_consolidation,C,C3
67456859,credit_card,C,C1
67436769,debt_consolidation,D,D4
67456858,debt_consolidation,D,D2
67426902,home_improvement,B,B2
67377360,major_purchase,B,B3
67205265,debt_consolidation,C,C3
67396663,debt_consolidation,B,B5
67316708,credit_card,B,B2
67476845,debt_consolidation,B,B3
67386877,home_improvement,B,B1
67386895,debt_consolidation,A,A3
67316795,debt_consolidation,C,C4
67296816,debt_consolidation,D,D4
67476939,debt_consolidation,C,C4
67347090,debt_consolidation,B,B2
67287004,credit_card,A,A5
67315669,debt_consolidation,E,E1
67236852,debt_consolidation,B,B1
67396801,credit_card,A,A4
67466443,credit_card,B,B3
67377404,debt_consolidation,B,B4
66541763,credit_card,A,A2
67456798,debt_consolidation,B,B3
66510306,debt_consolidation,B,B3
67306782,debt_consolidation,D,D3
67476869,debt_consolidation,D,D5
67436643,debt_consolidation,B,B2
67347008,credit_card,A,A5
67386794,credit_card,C,C5
67455396,other,B,B2
67347125,debt_consolidation,C,C1
67396817,credit_card,B,B1
67296775,credit_card,C,C5
67377316,debt_consolidation,D,D1
67286905,credit_card,B,B5
67407047,house,B,B5
67377433,debt_consolidation,C,C2
67205529,credit_card,B,B5
66423922,debt_consolidation,C,C5
66464794,credit_card,C,C1
67446628,other,C,C2
67246977,credit_card,C,C1
67346826,debt_consolidation,C,C2
67286976,home_improvement,E,E3
67326807,credit_card,B,B3
67456781,credit_card,D,D1
67336954,debt_consolidation,F,F1
67476834,home_improvement,A,A1
67256709,other,C,C2
67246997,credit_card,C,C3
67446562,credit_card,B,B2
67406916,credit_card,A,A1
67476940,debt_consolidation,B,B1
65607710,debt_consolidation,C,C1
66484491,debt_consolidation,C,C2
67306829,major_purchase,B,B4
67426186,credit_card,D,D2
65627363,debt_consolidation,E,E4
67396767,credit_card,C,C3
67466860,credit_card,A,A1
67005570,credit_card,B,B5
67316587,debt_consolidation,B,B5
67347144,debt_consolidation,B,B2
67316690,debt_consolidation,B,B2
67005303,credit_card,A,A5
67456878,small_business,D,D5
67296920,debt_consolidation,E,E1
67236766,debt_consolidation,B,B2
66633715,debt_consolidation,C,C3
67286964,debt_consolidation,A,A4
67326841,debt_consolidation,B,B2
67326231,debt_consolidation,B,B2
67326912,credit_card,A,A1
66026262,debt_consolidation,D,D1
67377362,credit_card,C,C2
67356681,home_improvement,D,D3
66442997,debt_consolidation,E,E3
67396712,credit_card,C,C2
66614405,debt_consolidation,B,B3
67386902,debt_consolidation,B,B2
67377427,debt_consolidation,D,D3
67436735,debt_consolidation,D,D1
66465400,moving,C,C4
67396659,other,B,B5
67326622,debt_consolidation,D,D1
67396608,debt_consolidation,C,C5
67286718,debt_consolidation,C,C1
67386693,debt_consolidation,C,C4
67446726,debt_consolidation,C,C1
67466532,credit_card,D,D2
67476743,other,E,E1
67326002,debt_consolidation,A,A1
67326627,debt_consolidation,B,B2
67466123,moving,C,C5
67336642,credit_card,E,E1
65655080,debt_consolidation,B,B3
66566106,credit_card,A,A5
67436624,debt_consolidation,C,C4
67246853,debt_consolidation,B,B4
67377161,debt_consolidation,A,A4
67215552,debt_consolidation,E,E5
67266861,other,C,C1
67386624,credit_card,C,C1
67336683,credit_card,C,C4
46847586,credit_card,C,C1
66455124,debt_consolidation,C,C4
67205543,small_business,G,G2
66495332,car,D,D1
67466590,credit_card,A,A1
67306640,credit_card,B,B4
65384730,medical,B,B3
67356598,credit_card,B,B4
66424334,credit_card,C,C1
67466668,credit_card,C,C1
67436560,credit_card,B,B2
67396596,debt_consolidation,D,D4
66434326,debt_consolidation,A,A1
67346450,debt_consolidation,C,C3
67456616,small_business,C,C3
67476771,other,C,C3
67426657,debt_consolidation,D,D5
67205481,home_improvement,B,B5
67377179,debt_consolidation,D,D3
67446706,debt_consolidation,A,A3
67476671,debt_consolidation,B,B4
67396521,debt_consolidation,C,C3
67335509,debt_consolidation,C,C3
67246548,vacation,C,C4
67406872,credit_card,B,B1
67256600,debt_consolidation,B,B3
67215493,debt_consolidation,E,E2
67246846,credit_card,A,A5
67316652,credit_card,C,C5
67215516,credit_card,C,C2
67466639,debt_consolidation,B,B3
67456618,debt_consolidation,A,A4
67215560,debt_consolidation,B,B1
66485611,other,C,C3
67426669,credit_card,B,B5
67476791,other,A,A5
67476768,credit_card,D,D1
67276823,credit_card,C,C4
67476667,credit_card,B,B4
67256493,debt_consolidation,D,D5
67336747,debt_consolidation,A,A4
67266837,debt_consolidation,G,G3
67296653,debt_consolidation,D,D5
67436552,credit_card,B,B4
67215500,home_improvement,B,B5
