id,emp_length,home_ownership,annual_inc
67625434,2 years,RENT,81200.0
67735434,4 years,RENT,46128.0
67595151,10+ years,MORTGAGE,90000.0
67515448,5 years,MORTGAGE,90000.0
67655417,5 years,RENT,75000.0
67615355,8 years,RENT,80000.0
67635306,2 years,RENT,58600.0
67715265,10+ years,RENT,68000.0
67755457,< 1 year,RENT,60000.0
67369839,9 years,MORTGAGE,78000.0
67555421,3 years,MORTGAGE,108000.0
67595350,,OWN,14000.0
67615428,10+ years,MORTGAGE,81200.0
66016772,< 1 year,MORTGAGE,60000.0
67725430,10+ years,MORTGAGE,132000.0
67665470,< 1 year,RENT,51201.0
67575423,1 year,MORTGAGE,120000.0
67695306,10+ years,RENT,45000.0
66524237,3 years,RENT,42000.0
67235665,10+ years,RENT,65000.0
67695410,2 years,RENT,29000.0
67635345,10+ years,MORTGAGE,65000.0
67645416,2 years,MORTGAGE,90000.0
67357147,10+ years,MORTGAGE,113000.0
67595385,10+ years,MORTGAGE,105000.0
67625328,< 1 year,MORTGAGE,50000.0
67575322,10+ years,MORTGAGE,60000.0
67515423,10+ years,MORTGAGE,130000.0
67246734,10+ years,OWN,40000.0
67655366,4 years,MORTGAGE,120000.0
67237367,,MORTGAGE,104052.0
66455016,10+ years,RENT,49000.0
67555301,10+ years,MORTGAGE,76000.0
67655487,1 year,RENT,34600.0
67645437,10+ years,MORTGAGE,122000.0
67715376,< 1 year,RENT,40000.0
67206336,< 1 year,MORTGAGE,80000.0
67297057,,MORTGAGE,85000.0
67206302,5 years,MORTGAGE,120000.0
67357443,4 years,MORTGAGE,100000.0
67705444,10+ years,OWN,57000.0
67525499,1 year,RENT,95000.0
67615479,3 years,MORTGAGE,260000.0
67665383,< 1 year,RENT,130000.0
67755365,3 years,RENT,33400.0
67645592,10+ years,MORTGAGE,112000.0
67625341,10+ years,MORTGAGE,57000.0
65605810,1 year,RENT,74000.0
67705467,10+ years,MORTGAGE,85000.0
66591365,2 years,RENT,35000.0
67206357,< 1 year,MORTGAGE,77343.0
67195288,7 years,MORTGAGE,68000.0
67675481,10+ years,RENT,85000.0
67369658,< 1 year,RENT,55000.0
67705494,8 years,MORTGAGE,45000.0
67418616,10+ years,RENT,60000.0
67655315,10+ years,MORTGAGE,85000.0
67645574,2 years,RENT,85000.0
66602108,9 years,MORTGAGE,120000.0
67685431,6 years,MORTGAGE,60000.0
67625355,< 1 year,RENT,38300.0
67745341,10+ years,MORTGAGE,39000.0
67545366,10+ years,RENT,40000.0
67685389,4 years,MORTGAGE,61000.0
67408080,10+ years,MORTGAGE,50000.0
67755280,10+ years,MORTGAGE,65000.0
67725304,2 years,RENT,72000.0
67745322,10+ years,MORTGAGE,120000.0
67339289,< 1 year,RENT,55000.0
67615406,7 years,RENT,32702.0
67695291,3 years,MORTGAGE,125000.0
67468255,7 years,MORTGAGE,65000.0
67565377,9 years,MORTGAGE,65000.0
67305738,7 years,RENT,50000.0
66454800,10+ years,MORTGAGE,106000.0
66511558,3 years,RENT,25000.0
67715223,,RENT,63000.0
67655357,10+ years,RENT,54000.0
67705493,4 years,MORTGAGE,95000.0
67466157,1 year,RENT,50900.0
67735339,3 years,OWN,60000.0
67665372,7 years,MORTGAGE,250000.0
67575343,2 years,RENT,45000.0
67287657,7 years,OWN,37000.0
67397731,,RENT,66000.0
67615354,10+ years,OWN,60000.0
67565351,5 years,MORTGAGE,70000.0
67605418,10+ years,MORTGAGE,105000.0
67515447,10+ years,MORTGAGE,58000.0
67206186,4 years,MORTGAGE,140000.0
67308155,5 years,MORTGAGE,43000.0
67055431,10+ years,MORTGAGE,120000.0
67735122,10+ years,MORTGAGE,75000.0
67725331,3 years,MORTGAGE,40000.0
67206285,,RENT,11000.0
67206245,1 year,MORTGAGE,72000.0
67258941,10+ years,RENT,34000.0
67459088,8 years,RENT,17000.0
67216273,5 years,RENT,24000.0
67675300,10+ years,RENT,61000.0
67625151,10+ years,OWN,92000.0
65876684,10+ years,MORTGAGE,60000.0
67715212,8 years,RENT,60000.0
67249052,2 years,MORTGAGE,65000.0
67655126,7 years,MORTGAGE,56000.0
65773097,7 years,RENT,26400.0
67349481,,MORTGAGE,50000.0
67745182,5 years,RENT,70000.0
67535170,10+ years,MORTGAGE,59900.0
67429079,< 1 year,OWN,160000.0
67755123,5 years,RENT,32000.0
67545215,,MORTGAGE,48000.0
67605147,8 years,MORTGAGE,198000.0
67725173,3 years,RENT,24000.0
66636192,10+ years,MORTGAGE,80000.0
67635115,5 years,RENT,35000.0
67625144,10+ years,RENT,28000.0
66480670,10+ years,RENT,68000.0
67468990,1 year,RENT,35000.0
67605146,8 years,MORTGAGE,82000.0
67515116,10+ years,OWN,45000.0
65934312,2 years,MORTGAGE,125000.0
67349469,10+ years,RENT,71000.0
67515184,< 1 year,MORTGAGE,32000.0
67436574,10+ years,MORTGAGE,110000.0
67315545,6 years,RENT,42000.0
67387159,10+ years,MORTGAGE,90000.0
67348187,10+ years,RENT,35000.0
67515192,< 1 year,RENT,37800.0
66511445,< 1 year,RENT,80000.0
67625229,10+ years,MORTGAGE,80000.0
67675303,1 year,OWN,38000.0
67605177,,OWN,25500.0
66484783,1 year,MORTGAGE,78000.0
67665305,10+ years,RENT,80000.0
67685293,1 year,RENT,56000.0
67348993,< 1 year,OWN,95000.0
67555234,< 1 year,OWN,120000.0
67459064,,RENT,82350.0
67595255,3 years,MORTGAGE,65000.0
65712545,,RENT,58000.0
67645242,4 years,RENT,119000.0
67615280,10+ years,RENT,33000.0
67419084,,MORTGAGE,50700.0
65622575,5 years,MORTGAGE,75000.0
66493621,10+ years,RENT,35000.0
67725187,7 years,RENT,35000.0
66644006,2 years,MORTGAGE,53000.0
67655288,,RENT,13000.0
67206205,2 years,OWN,41800.0
67595175,,MORTGAGE,36000.0
67675174,< 1 year,RENT,41000.0
67279665,10+ years,MORTGAGE,85000.0
67655271,10+ years,MORTGAGE,250000.0
67745137,2 years,RENT,33000.0
66515526,10+ years,RENT,43000.0
67745210,10+ years,RENT,69000.0
67299033,2 years,MORTGAGE,75000.0
67695229,2 years,RENT,45000.0
67459063,10+ years,OWN,165000.0
67349459,8 years,RENT,77750.0
67665240,10+ years,MORTGAGE,75000.0
67705215,10+ years,MORTGAGE,150000.0
66995410,8 years,OWN,33363.0
67705158,10+ years,MORTGAGE,78000.0
67535284,10+ years,MORTGAGE,35000.0
67288856,3 years,RENT,45000.0
67299017,2 years,OWN,50000.0
67339193,10+ years,RENT,50592.0
67338449,10+ years,MORTGAGE,45000.0
67449219,< 1 year,MORTGAGE,80000.0
67419094,10+ years,RENT,64000.0
67479170,10+ years,MORTGAGE,40000.0
66433461,< 1 year,RENT,32000.0
67725228,1 year,RENT,58000.0
66625475,< 1 year,MORTGAGE,98000.0
67715148,< 1 year,RENT,38000.0
67299031,3 years,RENT,59000.0
67565148,10+ years,MORTGAGE,112020.0
67585233,3 years,RENT,39000.0
67299012,2 years,RENT,48000.0
67476268,3 years,MORTGAGE,100000.0
67655276,10+ years,MORTGAGE,75000.0
67675222,10+ years,RENT,52000.0
67407749,10+ years,MORTGAGE,67000.0
67165318,2 years,RENT,78000.0
67206257,< 1 year,OWN,70000.0
67525128,7 years,MORTGAGE,140000.0
67359018,3 years,RENT,45000.0
67695183,10+ years,RENT,34500.0
67216254,,MORTGAGE,32400.0
67565270,6 years,RENT,250000.0
67369873,< 1 year,OWN,115000.0
67615213,3 years,RENT,61000.0
67238139,10+ years,MORTGAGE,80000.0
67525243,10+ years,MORTGAGE,75000.0
65653692,2 years,OWN,250000.0
67595211,3 years,MORTGAGE,102000.0
67257286,1 year,OWN,70000.0
65914647,1 year,RENT,45000.0
67309128,1 year,MORTGAGE,130000.0
67358986,10+ years,MORTGAGE,100000.0
67365267,2 years,RENT,53000.0
67735121,10+ years,RENT,55000.0
67685244,10+ years,MORTGAGE,57600.0
67645171,1 year,OWN,35000.0
67289206,9 years,OWN,48000.0
67665143,3 years,RENT,90000.0
67695214,7 years,MORTGAGE,130000.0
67565247,1 year,MORTGAGE,100000.0
67595140,8 years,MORTGAGE,44000.0
67545232,5 years,RENT,120000.0
67695262,2 years,MORTGAGE,92500.0
67358864,2 years,RENT,70000.0
67206201,8 years,RENT,33000.0
67318991,1 year,RENT,60000.0
67409499,1 year,RENT,55000.0
67429149,10+ years,RENT,70000.0
67349343,9 years,MORTGAGE,70000.0
67318194,8 years,RENT,35211.36
67358929,10+ years,MORTGAGE,110000.0
67735276,10+ years,MORTGAGE,90000.0
67755209,6 years,MORTGAGE,45000.0
67525232,10+ years,MORTGAGE,55000.0
67565122,< 1 year,RENT,55000.0
67419106,,OWN,51000.0
66566218,10+ years,MORTGAGE,58000.0
67555290,10+ years,MORTGAGE,150000.0
67705300,5 years,OWN,41891.0
67299013,2 years,OWN,38000.0
67555240,10+ years,MORTGAGE,80000.0
67399167,10+ years,MORTGAGE,64000.0
67515133,10+ years,RENT,41000.0
67279370,10+ years,MORTGAGE,186000.0
67457749,1 year,RENT,45000.0
67555247,10+ years,MORTGAGE,86000.0
67575116,1 year,RENT,42000.0
67327236,9 years,MORTGAGE,170000.0
67615249,10+ years,MORTGAGE,65000.0
67247562,10+ years,OWN,50000.0
67339464,,OWN,150000.0
67665277,< 1 year,MORTGAGE,120000.0
67545156,3 years,MORTGAGE,160000.0
67705191,10+ years,MORTGAGE,49000.0
67575140,2 years,MORTGAGE,140000.0
67418774,3 years,MORTGAGE,37000.0
67545126,6 years,RENT,70000.0
67575210,1 year,RENT,125000.0
65782345,7 years,RENT,85000.0
67605272,2 years,MORTGAGE,35000.0
67388602,10+ years,MORTGAGE,80000.0
67585246,,MORTGAGE,31200.0
67725243,10+ years,MORTGAGE,82000.0
67525205,4 years,RENT,38000.0
67745242,8 years,MORTGAGE,83000.0
67249142,3 years,MORTGAGE,102000.0
67247448,2 years,MORTGAGE,95400.0
67258208,,MORTGAGE,54000.0
67665177,6 years,MORTGAGE,60000.0
67585134,10+ years,RENT,24000.0
67515166,10+ years,OWN,43680.0
67645315,10+ years,RENT,79000.0
67299026,9 years,MORTGAGE,50000.0
67655184,,MORTGAGE,66500.0
67459079,6 years,RENT,88000.0
67715242,10+ years,MORTGAGE,78000.0
67515269,,OWN,37000.0
67525160,10+ years,MORTGAGE,80000.0
67318742,3 years,RENT,42000.0
67735210,9 years,MORTGAGE,110000.0
67387131,5 years,OWN,36500.0
67459074,1 year,MORTGAGE,75000.0
67206197,< 1 year,RENT,80000.0
67715216,2 years,MORTGAGE,40000.0
67357419,10+ years,MORTGAGE,50000.0
67685158,,RENT,26215.0
67427585,9 years,MORTGAGE,75000.0
67378257,5 years,MORTGAGE,55000.0
67565314,4 years,OWN,55000.0
67635207,,RENT,29000.0
67565134,6 years,RENT,60000.0
67279672,2 years,MORTGAGE,117500.0
67725224,1 year,RENT,25000.0
66593821,4 years,RENT,150000.0
67448387,2 years,RENT,60000.0
67249080,,OWN,30000.0
67715240,4 years,MORTGAGE,98000.0
67685232,9 years,RENT,67000.0
67675253,5 years,MORTGAGE,90000.0
67595128,< 1 year,RENT,70000.0
67655115,7 years,MORTGAGE,82000.0
67545233,7 years,MORTGAGE,96000.0
67429296,< 1 year,RENT,68000.0
67615167,10+ years,MORTGAGE,55000.0
67655129,3 years,MORTGAGE,110000.0
67575260,6 years,MORTGAGE,110000.0
67329518,8 years,RENT,80000.0
67705288,6 years,RENT,40000.0
67665172,10+ years,MORTGAGE,30000.0
67715185,8 years,MORTGAGE,48000.0
67446698,,MORTGAGE,48000.0
67675117,2 years,MORTGAGE,64270.0
67348584,2 years,RENT,60000.0
67469015,2 years,RENT,150000.0
67575190,5 years,MORTGAGE,40000.0
67745168,8 years,RENT,38000.0
67675247,10+ years,MORTGAGE,65000.0
67635127,2 years,MORTGAGE,49462.0
67555265,9 years,MORTGAGE,51250.0
67309053,4 years,MORTGAGE,90000.0
67645289,1 year,RENT,40000.0
67645288,10+ years,RENT,46000.0
67565242,2 years,RENT,13000.0
67735306,2 years,RENT,26000.0
67685269,10+ years,MORTGAGE,82000.0
67635211,3 years,RENT,75000.0
67515257,3 years,MORTGAGE,80000.0
67505601,3 years,RENT,56000.0
67675147,10+ years,MORTGAGE,49500.0
67535143,5 years,MORTGAGE,66000.0
67555278,2 years,RENT,50000.0
67755272,6 years,RENT,72110.0
67585126,< 1 year,MORTGAGE,112500.0
67249058,6 years,MORTGAGE,59000.0
67467852,2 years,MORTGAGE,50000.0
67257278,4 years,RENT,25000.0
67655140,10+ years,RENT,60000.0
67468777,,MORTGAGE,60000.0
67525113,10+ years,MORTGAGE,75000.0
67695255,3 years,MORTGAGE,76000.0
67236553,10+ years,MORTGAGE,240000.0
67206238,,RENT,40000.0
67595131,,OWN,36000.0
67505593,1 year,RENT,43000.0
67266039,5 years,MORTGAGE,44000.0
67645209,6 years,MORTGAGE,94000.0
67349488,< 1 year,RENT,35000.0
67369855,10+ years,MORTGAGE,71000.0
67565141,9 years,RENT,180000.0
67525322,4 years,MORTGAGE,55000.0
67525251,4 years,RENT,60000.0
67409503,10+ years,RENT,76000.0
67419083,1 year,MORTGAGE,65000.0
67377129,3 years,RENT,105000.0
67525131,10+ years,MORTGAGE,200000.0
67675265,,RENT,16000.0
67336575,5 years,RENT,115000.0
67685193,10+ years,MORTGAGE,120000.0
67399178,10+ years,RENT,100000.0
67615139,10+ years,MORTGAGE,230000.0
67725330,1 year,MORTGAGE,60000.0
67705148,10+ years,OWN,120000.0
67258811,4 years,MORTGAGE,65000.0
67705147,< 1 year,MORTGAGE,96000.0
67388947,< 1 year,MORTGAGE,72000.0
67635181,10+ years,MORTGAGE,72000.0
67236927,10+ years,MORTGAGE,120000.0
67665265,3 years,MORTGAGE,65500.0
67555155,10+ years,RENT,53000.0
67289213,3 years,RENT,54000.0
67327801,< 1 year,MORTGAGE,76800.0
67635213,3 years,MORTGAGE,75000.0
67715272,10+ years,RENT,70000.0
67695232,1 year,RENT,65000.0
67635236,3 years,RENT,115000.0
67479236,6 years,MORTGAGE,75000.0
67715159,10+ years,MORTGAGE,158000.0
67525230,7 years,MORTGAGE,80000.0
67705262,10+ years,RENT,75000.0
67575206,10+ years,OWN,72000.0
67545207,10+ years,MORTGAGE,44000.0
67585280,8 years,RENT,68000.0
67249131,4 years,MORTGAGE,130000.0
67715189,3 years,MORTGAGE,80000.0
67289104,10+ years,RENT,61000.0
67359046,10+ years,MORTGAGE,113000.0
67705130,10+ years,OWN,32000.0
67615216,3 years,OWN,132000.0
67239029,9 years,RENT,60000.0
67279669,2 years,RENT,70000.0
67555124,6 years,RENT,59800.0
67595242,2 years,RENT,90000.0
67257575,2 years,MORTGAGE,300000.0
67318977,2 years,MORTGAGE,110000.0
65621612,5 years,RENT,140000.0
67429283,6 years,MORTGAGE,60000.0
67409475,8 years,MORTGAGE,70000.0
67745184,5 years,MORTGAGE,60000.0
67309131,,MORTGAGE,100000.0
67328404,< 1 year,MORTGAGE,50000.0
67418376,< 1 year,RENT,62000.0
67705167,3 years,RENT,250000.0
67745246,,RENT,25500.0
67216234,< 1 year,OWN,45000.0
67339152,2 years,RENT,60000.0
67298980,8 years,OWN,65000.0
67216229,3 years,OWN,26000.0
67695271,10+ years,RENT,48000.0
67535312,9 years,RENT,80000.0
67565318,,RENT,53724.0
67396185,2 years,RENT,78000.0
67555146,10+ years,RENT,140000.0
67525150,4 years,RENT,22000.0
67665115,10+ years,RENT,55000.0
67377828,< 1 year,RENT,42000.0
67279689,10+ years,MORTGAGE,85000.0
66460925,10+ years,RENT,120000.0
67525288,,MORTGAGE,48000.0
67715308,10+ years,RENT,48000.0
67555136,4 years,MORTGAGE,52000.0
67755252,,MORTGAGE,26304.0
67515162,6 years,RENT,47000.0
67438378,10+ years,OWN,112712.0
67317335,1 year,RENT,24000.0
67735270,2 years,RENT,76500.0
65812121,4 years,MORTGAGE,89000.0
67705316,3 years,MORTGAGE,70000.0
66435123,3 years,RENT,167400.0
67378513,10+ years,RENT,45000.0
67308708,10+ years,OWN,53000.0
67318432,10+ years,MORTGAGE,33000.0
67615218,8 years,MORTGAGE,140000.0
67635254,10+ years,RENT,84220.0
67675132,3 years,MORTGAGE,137000.0
67625157,10+ years,RENT,50000.0
67525123,4 years,OWN,143687.5
67525193,,RENT,50000.0
67715118,7 years,MORTGAGE,26658.01
67595217,< 1 year,MORTGAGE,78000.0
67258960,3 years,RENT,125000.0
67535151,10+ years,MORTGAGE,175000.0
67296374,5 years,RENT,375000.0
67495512,8 years,MORTGAGE,35000.0
67289225,,OWN,13824.0
67735230,8 years,RENT,101000.0
67715147,7 years,RENT,50000.0
67595181,5 years,RENT,51000.0
65601678,< 1 year,RENT,115000.0
67437819,7 years,RENT,72800.0
67725277,10+ years,MORTGAGE,55000.0
67258956,10+ years,MORTGAGE,85000.0
67247354,10+ years,MORTGAGE,78000.0
67458988,3 years,MORTGAGE,48000.0
67339373,2 years,OWN,10000.0
67735208,2 years,RENT,48000.0
67365122,,MORTGAGE,56406.0
67565276,10+ years,RENT,48000.0
67535129,< 1 year,RENT,32000.0
67359022,10+ years,MORTGAGE,141842.0
67279316,8 years,MORTGAGE,62000.0
67258954,4 years,OWN,28000.0
67645244,9 years,RENT,61000.0
67387528,5 years,OWN,100000.0
67469014,3 years,RENT,105000.0
67459059,4 years,RENT,65000.0
67388751,< 1 year,MORTGAGE,40000.0
67735216,3 years,RENT,51000.0
67216279,2 years,RENT,100000.0
67535196,2 years,RENT,78000.0
67705330,7 years,RENT,89000.0
67308873,7 years,MORTGAGE,60000.0
67378781,5 years,RENT,42000.0
67289197,8 years,RENT,55000.0
67269171,6 years,MORTGAGE,54000.0
67515155,10+ years,MORTGAGE,85000.0
67206236,,RENT,11000.0
67615134,6 years,OWN,120000.0
67515206,2 years,RENT,50000.0
67645177,< 1 year,MORTGAGE,116000.0
67289056,10+ years,MORTGAGE,80000.0
67257844,3 years,RENT,75000.0
67288901,2 years,RENT,45000.0
65687496,10+ years,MORTGAGE,300000.0
67585262,10+ years,MORTGAGE,140000.0
67216213,,MORTGAGE,23000.0
67735120,< 1 year,RENT,17000.0
67605282,6 years,RENT,50000.0
67505630,10+ years,MORTGAGE,68000.0
67216252,,OWN,25000.0
67505588,3 years,RENT,32000.0
67206217,< 1 year,MORTGAGE,60000.0
67278651,2 years,MORTGAGE,45000.0
67418853,10+ years,MORTGAGE,90000.0
67675231,10+ years,MORTGAGE,185000.0
67735220,6 years,RENT,52000.0
67369874,10+ years,MORTGAGE,72000.0
67408722,10+ years,MORTGAGE,85000.0
67755132,2 years,RENT,78125.0
67459057,< 1 year,RENT,70000.0
67308826,5 years,MORTGAGE,74000.0
67269233,,RENT,19893.0
67545277,7 years,RENT,52000.0
67428585,9 years,MORTGAGE,35000.0
67615286,2 years,MORTGAGE,28000.0
67745191,1 year,MORTGAGE,118566.0
67565275,4 years,MORTGAGE,140000.0
67289089,10+ years,OWN,70000.0
67635196,7 years,MORTGAGE,101000.0
67705180,2 years,OWN,80000.0
66525554,10+ years,MORTGAGE,80000.0
66086258,10+ years,RENT,50000.0
65737464,10+ years,RENT,32000.0
67585261,,OWN,22500.0
67397705,2 years,RENT,61500.0
67479276,8 years,OWN,49000.0
67329510,1 year,RENT,50000.0
67755256,3 years,RENT,30000.0
67459108,,MORTGAGE,112212.0
67515237,10+ years,MORTGAGE,82000.0
67545190,10+ years,MORTGAGE,85000.0
67655283,10+ years,MORTGAGE,88000.0
66614014,10+ years,RENT,135000.0
67605279,7 years,MORTGAGE,101000.0
67545122,10+ years,MORTGAGE,70000.0
66475579,10+ years,RENT,91000.0
67495566,5 years,OWN,60000.0
67665153,1 year,RENT,54000.0
67615119,5 years,MORTGAGE,65000.0
67515241,1 year,RENT,180000.0
67515304,10+ years,RENT,65000.0
67555219,,OWN,50000.0
67216289,,MORTGAGE,40000.0
65681817,3 years,RENT,57000.0
67326310,10+ years,MORTGAGE,120000.0
67388957,7 years,OWN,95000.09
67347362,10+ years,MORTGAGE,90000.0
67655149,7 years,RENT,76000.0
67575184,4 years,MORTGAGE,103000.0
67329429,10+ years,RENT,66000.0
67585289,< 1 year,MORTGAGE,68000.0
67705241,10+ years,OWN,48800.0
67349468,3 years,RENT,67000.0
67535226,,OWN,20889.0
67705212,2 years,RENT,134000.0
67329508,7 years,MORTGAGE,48000.0
67705116,10+ years,MORTGAGE,110000.0
67277644,3 years,MORTGAGE,95000.0
67206256,1 year,RENT,40000.0
67295612,4 years,OWN,125000.0
67339139,3 years,RENT,52000.0
67388929,4 years,RENT,56000.0
67307935,,RENT,35000.0
65906775,1 year,RENT,26000.0
67515267,7 years,MORTGAGE,79500.0
67745237,2 years,RENT,80000.0
67655162,2 years,RENT,65000.0
67625189,10+ years,MORTGAGE,80000.0
67755118,10+ years,MORTGAGE,37000.0
67695173,10+ years,OWN,25000.0
67369875,2 years,RENT,40000.0
67409513,5 years,RENT,40000.0
67685170,10+ years,MORTGAGE,75000.0
67605269,10+ years,MORTGAGE,82000.0
67238675,9 years,MORTGAGE,57200.0
67605262,,RENT,30744.0
67665120,,OWN,60000.0
67565133,< 1 year,RENT,76000.0
67525240,3 years,OWN,135000.0
67287385,8 years,MORTGAGE,75000.0
67429277,10+ years,MORTGAGE,75000.0
67206270,< 1 year,RENT,75000.0
67735292,10+ years,MORTGAGE,75000.0
67205524,10+ years,RENT,54000.0
67248343,5 years,RENT,23000.0
67216155,,RENT,47808.0
67258775,2 years,RENT,63000.0
67298822,< 1 year,MORTGAGE,51000.0
67458818,,RENT,15660.0
67289090,< 1 year,RENT,54000.0
67329298,2 years,MORTGAGE,160000.0
67369640,1 year,RENT,110000.0
67367564,4 years,MORTGAGE,70000.0
67409400,,MORTGAGE,98400.0
67458838,8 years,RENT,60000.0
67206096,< 1 year,MORTGAGE,58000.0
67479260,< 1 year,RENT,45000.0
67358801,5 years,RENT,90000.0
67318939,1 year,RENT,39000.0
67388922,7 years,MORTGAGE,102000.0
66535313,10+ years,MORTGAGE,120000.0
67409265,10+ years,MORTGAGE,138000.0
67388551,1 year,MORTGAGE,70000.0
67165156,9 years,RENT,45200.0
67409173,6 years,MORTGAGE,110000.0
67329425,2 years,MORTGAGE,92000.0
67328896,5 years,RENT,80000.0
67505490,4 years,RENT,43000.0
67449096,10+ years,MORTGAGE,152000.0
67279463,10+ years,RENT,75000.0
67298974,3 years,MORTGAGE,29000.0
67367142,2 years,MORTGAGE,93000.0
67379078,10+ years,MORTGAGE,75000.0
67206073,5 years,MORTGAGE,65000.0
67505316,1 year,MORTGAGE,150000.0
67349268,< 1 year,MORTGAGE,92000.0
67258907,10+ years,RENT,98700.0
67279422,3 years,MORTGAGE,90000.0
67369633,10+ years,MORTGAGE,86000.0
67459016,4 years,MORTGAGE,110000.0
67358964,9 years,MORTGAGE,87900.0
67468827,8 years,RENT,40000.0
66465088,3 years,RENT,74000.0
67369813,10+ years,RENT,105000.0
67419060,3 years,OWN,50000.0
67288946,10+ years,RENT,45000.0
67258624,10+ years,OWN,81000.0
67388926,10+ years,MORTGAGE,78000.0
67329327,9 years,MORTGAGE,63000.0
67429181,,MORTGAGE,42000.0
67409402,< 1 year,MORTGAGE,62000.0
67417947,7 years,RENT,26000.0
67249092,10+ years,MORTGAGE,123600.0
67289054,6 years,MORTGAGE,71000.0
67458810,7 years,RENT,60000.0
67388664,10+ years,MORTGAGE,46000.0
67288985,1 year,MORTGAGE,67200.0
67308990,10+ years,RENT,97000.0
67369350,7 years,RENT,40500.0
67429242,10+ years,MORTGAGE,74054.0
67495411,4 years,MORTGAGE,50000.0
67429167,10+ years,OWN,150000.0
67289003,1 year,MORTGAGE,65000.0
67405368,9 years,RENT,48000.0
67135345,6 years,MORTGAGE,110000.0
67298923,10+ years,RENT,41000.0
66483776,10+ years,RENT,73000.0
67269160,7 years,RENT,100000.0
67468961,5 years,MORTGAGE,79000.0
67278621,10+ years,MORTGAGE,72000.0
67269024,8 years,OWN,90000.0
67426629,6 years,MORTGAGE,70000.0
67279466,1 year,RENT,50400.0
67358887,1 year,RENT,77000.0
67239005,10+ years,MORTGAGE,103000.0
67429223,1 year,MORTGAGE,62000.0
67419047,,MORTGAGE,55000.0
67206103,,MORTGAGE,91000.0
65944836,2 years,RENT,107000.0
67318852,,MORTGAGE,39084.0
66615649,3 years,MORTGAGE,70000.0
66525831,10+ years,MORTGAGE,70000.0
67339254,9 years,MORTGAGE,70000.0
67468880,9 years,RENT,35000.0
67458985,10+ years,RENT,30000.0
67206172,< 1 year,RENT,65000.0
67288995,10+ years,MORTGAGE,59000.0
67279619,7 years,MORTGAGE,60000.0
67339300,10+ years,MORTGAGE,68000.0
67279587,3 years,MORTGAGE,120000.0
67409289,5 years,MORTGAGE,54000.0
67418933,8 years,RENT,33000.0
67349312,10+ years,MORTGAGE,150000.0
67378918,10+ years,MORTGAGE,68900.0
67278362,,RENT,52000.0
67458885,10+ years,MORTGAGE,31286.0
67329274,10+ years,MORTGAGE,80906.0
67458673,10+ years,MORTGAGE,150000.0
67399062,10+ years,OWN,182000.0
67418845,10+ years,MORTGAGE,117717.0
67238885,,MORTGAGE,72000.0
67449069,1 year,OWN,40000.0
67298977,10+ years,MORTGAGE,96000.0
67318947,10+ years,MORTGAGE,26000.0
67349214,7 years,MORTGAGE,75000.0
67468901,2 years,OWN,40000.0
65914661,10+ years,MORTGAGE,100000.0
67415819,6 years,OWN,97900.0
67388251,< 1 year,MORTGAGE,35000.0
67269218,4 years,MORTGAGE,90000.0
67257913,10+ years,MORTGAGE,55000.0
67339357,10+ years,MORTGAGE,70000.0
67479210,3 years,RENT,39654.0
67279478,,MORTGAGE,55000.0
